#1:tcount #2:t #3:m #4:r #5:vr #6:vt #7:r_peri #8:r_apo #9:Rtidal #10:phi_rtidal #11:phi_zero #12:E #13:J #14:id #15:binflag #16:m0[MSUN] #17:m1[MSUN] #18:id0 #19:id1 #20:a #21:e #22:startype #23:bin_startype0 #24:bin_startype1 #25:rad0 #26:rad1 #27:tb #28:lum0 #29:lum1 #30:massc0 #31:massc1 #32:radc0 #33:radc1 #34:menv0 #35:menv1 #36:renv0 #37:renv1 #38:tms0 #39:tms1 #40:dmdt0 #41:dmdt1 #42:radrol0 #43:radrol1 #44:ospin0 #45:ospin1 #46:B0 #47:B1 #48:formation0 #49:formation1 #50:bacc0 #51:bacc1 #52:tacc0 $53:tacc1 #54:mass0_0 #55:mass0_1 #56:epoch0 #57:epoch1 #58:bhspin #59:bhspin1 #60:bhspin2 #61:ospin #62:B #63:formation
#15binflag=1:binary,23/24bin_starttype0/1:na if not binary, 14 if black holes, 16-17 mass
#rv=2 case
4578758 0.67258806 66.269861 0.006293591 0.65082661 1.1129119 0.006293591 0.006293591 194.42052 -0.0028206562 -0.37862048 0.4530224 0.0070042127 0 1 19.938206 20.019797 2902963 4198514 0.090094393 0.68716681 na 14 14 8.4538e-05 8.48839e-05 1.56255 1e-10 1e-10 19.9382 20.0198 8.4538e-05 8.48839e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.1536 22.2442 4.66321 4.65786 na 0 0 na na na
4595438 0.67847896 56.13646 0.007285248 -0.92001462 0.56525683 0.007285248 0.007285248 194.37818 -0.0028194279 -0.47005723 0.1435861 0.0041180362 0 1 17.216478 16.631501 1926816 4421473 0.080338857 0.56815012 na 14 14 7.29979e-05 7.05176e-05 1.42959 1e-10 1e-10 17.2165 16.6315 7.29979e-05 7.05176e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 19.1294 21.2033 4.94953 10.2519 na 0 0 na na na
4604794 0.68204533 71.155799 0.0057958895 0.087060177 0.92938473 0.0057958895 0.0057958895 194.35289 -0.0028186942 -0.42460538 0.017791627 0.0053866111 0 1 23.283064 19.62096 2194256 8303088 0.1069446 0.518576 na 14 14 9.87202e-05 8.31929e-05 1.9502 1e-10 1e-10 23.2831 19.621 9.87202e-05 8.31929e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 25.8701 21.8011 4.4161 4.69424 na 0 0 na na na
4619700 0.68683462 56.273893 0.011839708 -1.14431 1.3972737 0.011839708 0.011839708 194.31665 -0.0028176432 -0.41459948 1.2345387 0.016543313 0 1 16.734664 17.196181 414660 4501883 0.0078203096 0.82419829 na 14 14 7.0955e-05 7.29118e-05 0.0433639 1e-10 1e-10 16.7347 17.1962 7.0955e-05 7.29118e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 18.595 22.5923 5.01177 9.55771 na 0 0 na na na
4620290 0.68691955 56.557437 0.013376342 -0.5075152 1.1040469 0.013376342 0.013376342 194.31515 -0.0028175998 -0.41725975 0.34427549 0.014768108 0 1 17.006073 17.095738 7430444 9872753 0.080990112 0.60020864 na 14 14 7.21057e-05 7.24859e-05 1.44162 1e-10 1e-10 17.0061 17.0957 7.21057e-05 7.24859e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 0 -0 0.130749 0.132564 2e+08 2e+08 0 0 0 0 0 0 0 0 22.0915 22.3125 9.79436 9.68818 na 0 0 na na na
4633882 0.68837917 68.624903 0.0004008673 0.58337913 1.0831565 0.0004008673 0.0004008673 194.29941 -0.0028171433 -0.62105925 0.14078075 0.00043420201 0 1 16.948352 24.429645 620878 6129410 0.14289258 0.41245946 na 14 14 7.1861e-05 0.000103582 3.06704 1e-10 1e-10 16.9484 24.4296 7.1861e-05 0.000103582 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.9418 27.144 9.86803 4.34797 na 0 0 na na na
4647821 0.69208777 98.065084 0.0025124931 0.69776777 1.4949014 0.0025124931 0.0025124931 194.27471 -0.002816427 -0.40371844 0.95770164 0.0037559295 0 1 39.705182 19.424034 2167346 14473914 0.043604684 0.57190522 na 14 14 0.00016835 8.23579e-05 0.432503 1e-10 1e-10 39.7052 19.424 0.00016835 8.23579e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.0126 19.424 4.67632 5819.15 na 0.685089 0 na na na
4649239 0.6924184 93.843959 0.019836503 -0.42432553 0.89606496 0.019836503 0.019836503 194.27128 -0.0028163275 -0.42094109 0.11889289 0.017774795 0 1 35.197635 21.386416 1879451 6303342 0.063540104 0.91885695 na 14 14 0.000149238 9.06784e-05 0.777705 1e-10 1e-10 35.1976 21.3864 0.000149238 9.06784e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.2807 23.7627 10.7858 4.54577 na 0.678169 0 na na na
4662543 0.69409065 54.293189 0.0024325903 -1.185327 0.51451942 0.0024325903 0.0024325903 194.25696 -0.0028159123 -0.44899344 0.39233874 0.0012516149 0 1 17.195006 15.541556 7778877 13527101 0.054639998 0.60061869 na 14 14 7.29068e-05 6.58962e-05 0.815342 1e-10 1e-10 17.195 15.5416 7.29068e-05 6.58962e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.112348 0.111028 2e+08 2e+08 0 0 0 0 0 0 0 0 22.5899 32.6858 9.55877 6.77788 na 0 0 na na na
4680664 0.69859418 57.004994 0.0047079546 -0.27536065 1.0636182 0.0047079546 0.0047079546 194.2206 -0.0028148583 -0.45472813 0.17077115 0.005007466 0 1 17.141618 17.230052 1689825 9499006 0.082347134 0.84740477 na 14 14 7.26805e-05 7.30554e-05 1.47219 1e-10 1e-10 17.1416 17.2301 7.26805e-05 7.30554e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.4412 22.6879 9.62752 9.51408 na 0 0 na na na
4698246 0.70241161 65.354493 0.020708686 -0.49857489 0.80254729 0.020708686 0.020708686 194.19173 -0.0028140217 -0.33912251 0.11383972 0.0166197 0 1 19.057036 20.349038 3027528 7175514 0.11598735 0.82704831 na 14 14 8.08018e-05 8.62799e-05 2.29839 1e-10 1e-10 19.057 20.349 8.08018e-05 8.62799e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.1745 22.61 4.74684 4.62672 na 0 0 na na na
4736270 0.71570695 95.633451 0.0146386 0.7909595 0.39309755 0.0146386 0.0146386 194.10371 -0.0028114713 -0.3451554 0.048128736 0.0057543977 0 1 21.255276 36.407765 2183552 9069866 0.10017402 0.62031366 na 14 14 9.01224e-05 0.000154369 1.52501 1e-10 1e-10 21.2553 36.4078 9.01224e-05 0.000154369 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 23.617 21.8307 4.55373 4.68857 na 0 0.686053 na na na
4737308 0.71713726 54.059247 0.013369577 -0.48948098 0.81341102 0.013369577 0.013369577 194.09473 -0.002811211 -0.37137271 0.087655752 0.010874961 0 1 16.422194 16.173311 9457403 10352017 0.27208367 0.079690892 na 14 14 6.96301e-05 6.85748e-05 9.07957 1e-10 1e-10 16.4222 16.1733 6.96301e-05 6.85748e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.7489 17.9778 10.507 8.41982 na 0 0 na na na
4745392 0.71877291 71.375141 0.058347719 0.12466142 0.78128684 0.05756369 208.55876 194.08011 -0.0028107877 -0.43567268 -0.0027379252 0.045586305 0 1 17.205205 25.831073 3016540 10040679 0.16622011 0.85094933 na 14 14 7.29501e-05 0.000109524 3.7731 1e-10 1e-10 17.2052 25.8311 7.29501e-05 0.000109524 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.6073 28.7012 9.55081 6.47985 na 0 0 na na na
4772236 0.72361021 61.526942 0.0037183537 0.75119546 1.4280854 0.0037183537 0.0037183537 194.04737 -0.0028098395 -0.42746487 0.87872335 0.0053101266 0 1 20.961359 16.136858 693975 2035448 0.068458815 0.82482473 na 14 14 8.88762e-05 6.84203e-05 1.07413 1e-10 1e-10 20.9614 16.1369 8.88762e-05 6.84203e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.5965 20.1576 10.043 10.862 na 0 0 na na na
4791546 0.72674125 59.96751 0.010747943 0.20974643 1.0729963 0.010747943 0.010747943 194.02405 -0.0028091641 -0.37118555 0.23289547 0.011532503 0 1 14.88572 21.272225 3815797 5404700 0.092119458 0.22355278 na 14 14 6.31155e-05 9.01942e-05 1.6983 1e-10 1e-10 14.8857 21.2722 6.31155e-05 9.01942e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 16.5604 23.6358 5.2855 4.55438 na 0 0 na na na
4801519 0.72979048 55.032826 0.007373882 -1.7759061 1.5463984 0.007373882 0.007373882 194.00491 -0.0028086099 -0.41529492 2.3716282 0.01140296 0 1 16.516054 16.666479 9585375 10448304 0.031252157 0.71152236 na 14 14 7.00281e-05 7.06659e-05 0.350312 1e-10 1e-10 16.5161 16.6665 7.00281e-05 7.06659e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.9486 18.5201 10.393 7.84562 na 0 0 na na na
4808162 0.73108823 89.68708 0.0083312223 0.53909047 0.76306282 0.0083312223 0.0083312223 193.99581 -0.0028083463 -0.41484524 0.041650878 0.006357246 0 1 36.332371 17.745253 2820143 6379593 0.085863503 0.82976953 na 14 14 0.000154049 7.52399e-05 1.24967 1e-10 1e-10 36.3324 17.7453 0.000154049 7.52399e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 17.5406 19.7169 5.14791 4.884 na 0.670295 0 na na na
4815311 0.73194324 55.876616 0.0088206645 0.59368268 0.82146869 0.0088206645 0.0088206645 193.98858 -0.0028081371 -0.41253093 0.1222028 0.0072458997 0 1 17.0954 16.595903 5891603 8561721 0.1044422 0.69176706 na 14 14 7.24845e-05 7.03666e-05 2.12396 1e-10 1e-10 17.0954 16.5959 7.24845e-05 7.03666e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.312 21.1214 9.68844 10.2967 na 0 0 na na na
4822279 0.73485983 59.010305 0.015255243 0.46295275 0.78676363 0.015255243 0.015255243 193.96958 -0.0028075871 -0.36809249 0.057964004 0.012002271 0 1 17.115741 18.465048 7593872 12959719 0.15901627 0.90590064 na 14 14 7.25707e-05 7.82918e-05 3.8828 1e-10 1e-10 17.1157 18.465 7.25707e-05 7.82918e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 22.3752 20.5167 9.65852 4.80779 na 0 0 na na na
4836940 0.73957208 52.018612 0.0090748982 -0.83104345 1.0477847 0.0090748982 0.0090748982 193.93647 -0.0028066287 -0.39289994 0.51048172 0.0095085395 0 1 16.708489 14.656597 6987803 9826669 0.020958815 0.64948148 na 14 14 7.0844e-05 6.2144e-05 0.197887 1e-10 1e-10 16.7085 14.6566 7.0844e-05 6.2144e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.3719 34.8365 10.1611 6.37322 na 0 0 na na na
4837765 0.73977671 83.182443 0.0057652173 1.0149391 0.84362856 0.0057652173 0.0057652173 193.93404 -0.0028065581 -0.39645115 0.47919175 0.004863702 0 1 14.178735 35.97686 1696965 3548374 0.047396004 0.81783778 na 14 14 6.01178e-05 0.000152542 0.532161 1e-10 1e-10 14.1787 35.9769 6.01178e-05 0.000152542 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 15.7811 22.2539 5.41285 9.71609 na 0 0.681403 na na na
4840919 0.74045205 62.085038 0.0040734337 0.91260101 0.48711584 0.0040734337 0.0040734337 193.92734 -0.0028063642 -0.39416871 0.14372878 0.0019842341 0 1 15.904946 21.529781 1510341 10575708 0.083848421 0.63116244 na 14 14 6.7437e-05 9.12863e-05 1.44942 1e-10 1e-10 15.9049 21.5298 6.7437e-05 9.12863e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 17.6825 23.922 5.13002 4.53661 na 0 0 na na na
4875259 0.74943831 59.917675 0.0064901584 0.50265574 0.77005325 0.0064901584 0.0064901584 193.86921 -0.0028046822 -0.40806477 0.024577428 0.0049977676 0 1 16.968213 19.159683 3687593 8620721 0.16620138 0.63523744 na 14 14 7.19452e-05 8.12371e-05 4.11738 1e-10 1e-10 16.9682 19.1597 7.19452e-05 8.12371e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 18.8536 21.2885 4.9797 4.73469 na 0 0 na na na
4881079 0.75049695 54.738963 0.0040057242 -0.32155291 1.3489132 0.0040057242 0.0040057242 193.86183 -0.0028044686 -0.40898411 0.55583571 0.0054033742 0 1 16.261073 16.744273 10068057 10315985 0.099342449 0.75852579 na 14 14 6.89469e-05 7.09957e-05 1.99068 1e-10 1e-10 16.2611 16.7443 6.89469e-05 7.09957e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.4115 21.4536 24.0812 22.1011 na 0 0 na na na
4892169 0.75146678 66.992964 0.011132881 0.19469046 0.83687879 0.011132881 0.011132881 193.85237 -0.0028041949 -0.38541049 -0.00055647252 0.0093168724 0 1 16.795618 23.598387 2430855 3150456 0.22127631 0.75186443 na 14 14 7.12134e-05 0.000100057 5.98183 1e-10 1e-10 16.7956 23.5984 7.12134e-05 0.000100057 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.5761 26.2204 10.0536 4.39635 na 0 0 na na na
4899273 0.75595987 67.454079 0.003050001 0.2590195 0.92322664 0.003050001 0.003050001 193.82767 -0.0028034803 -0.41740425 0.044791459 0.0028158422 0 1 18.15675 22.515288 2598950 5713571 0.12388593 0.26856007 na 14 14 7.69846e-05 9.54648e-05 2.49733 1e-10 1e-10 18.1567 22.5153 7.69846e-05 9.54648e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.1742 25.017 4.83787 4.4635 na 0 0 na na na
4902687 0.75638645 84.718979 0.0030235416 0.045527954 1.309597 0.0030235416 0.0030235416 193.82287 -0.0028033417 -0.43876022 0.42926476 0.0039596211 0 1 30.597188 20.484875 3485695 4200982 0.047562876 0.61490741 na 14 14 0.000129732 8.68559e-05 0.5301 1e-10 1e-10 30.5972 20.4849 0.000129732 8.68559e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.8207 22.761 10.4657 4.61552 na 0.686151 0 na na na
4910522 0.75780623 55.783322 0.01116176 -0.42220268 0.8960189 0.01116176 0.01116176 193.81229 -0.0028030354 -0.40772535 0.10305739 0.010001148 0 1 16.636452 16.998599 4738318 7550704 0.091029077 0.68262904 na 14 14 7.05386e-05 7.20741e-05 1.72967 1e-10 1e-10 16.6365 16.9986 7.05386e-05 7.20741e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.2118 22.0657 10.2473 9.80699 na 0 0 na na na
4944381 0.76267578 95.768826 0.011929114 -0.58227322 0.75927531 0.011929114 0.011929114 193.78013 -0.0028021052 -0.37222682 0.094068295 0.0090574818 0 1 16.74769 40.996977 5848290 11431229 0.13410607 0.81696426 na 14 14 7.10102e-05 0.000173827 2.36052 1e-10 1e-10 16.7477 40.997 7.10102e-05 0.000173827 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.4598 40.997 10.1144 4.66078 na 0 0.683539 na na na
4959811 0.76770495 78.023763 0.011146859 -0.35286738 1.0208109 0.011146859 0.011146859 193.74501 -0.0028010897 -0.38210599 0.21012748 0.011378836 0 1 11.873143 35.17198 7830706 11377745 0.071222885 0.71651143 na 14 14 5.03421e-05 0.000149129 1.01219 1e-10 1e-10 11.8731 35.172 5.03421e-05 0.000149129 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 14.0935 22.6737 5.78233 4.62433 na 0 0.680367 na na na
4962327 0.76831011 55.93109 0.0080359569 -0.058781609 0.92725723 0.0080359569 0.0080359569 193.74007 -0.0028009468 -0.44109513 0.025312672 0.0074513991 0 1 16.536217 17.187932 272079 7148615 0.14141099 0.78542138 na 14 14 7.01136e-05 7.28768e-05 3.3446 1e-10 1e-10 16.5362 17.1879 7.01136e-05 7.28768e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 20.9888 22.5638 10.3705 9.57082 na 0 0 na na na
5003984 0.77871618 49.326724 0.0050318199 -0.19807548 0.94759857 0.0050318199 0.0050318199 193.66998 -0.0027989206 -0.41232115 0.066244277 0.0047681453 0 1 15.660868 14.08112 1108769 7693348 0.05687577 0.89774624 na 14 14 6.64021e-05 5.97039e-05 0.90844 1e-10 1e-10 15.6609 14.0811 6.64021e-05 5.97039e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 33.047 15.6734 6.65024 5.43186 na 0 0 na na na
5006161 0.77886418 89.346163 0.000335413 -0.65968193 1.3432735 0.000335413 0.000335413 193.66808 -0.0027988658 -0.58292636 0.54441898 0.00045055139 0 1 16.677346 37.19472 9494082 11143595 0.074870482 0.32823887 na 14 14 7.07119e-05 0.000157706 1.01947 1e-10 1e-10 16.6773 37.1947 7.07119e-05 0.000157706 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 21.3017 23.2146 10.1987 4.58348 na 0 0.683802 na na na
5016973 0.78187144 83.476103 0.0067408859 0.18919578 0.89784011 0.0067408859 0.0067408859 193.64817 -0.0027982903 -0.42842373 0.020843736 0.0060522378 0 1 30.193906 20.138754 1418814 5558949 0.07019805 0.33079769 na 14 14 0.000128022 8.53883e-05 0.957531 1e-10 1e-10 30.1939 20.1388 0.000128022 8.53883e-05 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 18.098 22.3764 5.06959 4.64637 na 0.686075 0 na na na
5038332 0.78649716 86.98337 0.017547687 0.051985401 0.89529882 0.017547687 0.017547687 193.61516 -0.0027973363 -0.34491249 0.066029911 0.015710423 0 1 14.380327 38.067071 7139879 14674489 0.13498549 0.68580258 na 14 14 6.09726e-05 0.000161404 2.50126 1e-10 1e-10 14.3803 38.0671 6.09726e-05 0.000161404 1e-10 1e-10 1e-10 1e-10 1e+10 1e+10 -0 0 0.0001 1e-20 2e+08 2e+08 0 0 0 0 0 0 0 0 31.1736 38.0671 6.98605 4.60717 na 0 0.68599 na na na
